sampleTime,pid_out,pid_budget,ewma_out,rpqocc
  0.08969,0,4294967251,0,0,
  0.09217,0,4294967251,0,0,
  0.09331,0,4294967251,0,0,
  0.09441,0,4294967251,0,0,
  0.09556,0,4294967251,0,0,
  0.09670,0,4294967251,0,0,
  0.09781,0,4294967251,0,0,
  0.09905,0,4294967251,0,0,
  0.10010,0,4294967251,0,0,
  0.10117,0,4294967251,0,0,
  0.10223,0,4294967251,0,0,
  0.10329,0,4294967251,0,0,
  0.10433,0,4294967251,0,1,
  0.10539,0,4294967251,0,1,
  0.10644,0,4294967251,0,1,
  0.10751,0,4294967251,0,1,
  0.10855,0,4294967251,0,1,
  0.10961,0,4294967251,0,1,
  0.11074,0,4294967251,0,0,
  0.11178,0,4294967251,0,0,
  0.11284,0,4294967251,0,0,
  0.11388,0,4294967251,0,0,
  0.11499,0,4294967251,0,0,
  0.11605,0,4294967251,0,0,
  0.11709,0,4294967251,0,0,
  0.11812,0,4294967251,0,0,
  0.11919,0,4294967251,0,0,
  0.12022,0,4294967251,0,0,
  0.12129,0,4294967251,0,0,
  0.12232,0,4294967251,0,0,
  0.12343,0,4294967251,0,0,
  0.12448,0,4294967251,0,0,
  0.12552,0,4294967251,0,0,
  0.12659,0,4294967251,0,0,
  0.12764,0,4294967251,0,0,
  0.12869,0,4294967251,0,0,
  0.12975,0,4294967251,0,0,
  0.13088,0,4294967251,0,0,
  0.13192,0,4294967251,0,0,
  0.13296,0,4294967251,0,0,
  0.13388,0,4294967251,0,0,
  0.13490,0,4294967251,0,0,
  0.13584,0,4294967251,0,0,
  0.13680,0,4294967251,0,0,
  0.13772,0,4294967251,0,0,
  0.13872,0,4294967251,0,0,
  0.13966,0,4294967251,0,0,
  0.14059,0,4294967251,0,0,
  0.14151,0,4294967251,0,0,
  0.14244,0,4294967251,0,0,
  0.14338,0,4294967251,0,0,
  0.14423,0,4294967251,0,0,
  0.14507,0,4294967251,0,0,
  0.14590,0,4294967251,0,0,
  0.14686,0,4294967251,0,0,
  0.14770,0,4294967251,0,0,
  0.14853,0,4294967251,0,0,
  0.14937,0,4294967251,0,0,
  0.15020,0,4294967251,0,0,
  0.15113,0,4294967251,0,0,
  0.15198,0,4294967251,0,0,
  0.15283,0,4294967251,0,0,
  0.15366,0,4294967251,0,0,
  0.15454,0,4294967251,0,0,
  0.15531,0,4294967251,0,0,
  0.15607,0,4294967251,0,0,
  0.15682,0,4294967251,0,0,
  0.15759,0,4294967251,0,0,
  0.15835,0,4294967251,0,0,
  0.15913,0,4294967251,0,0,
  0.15989,0,4294967251,0,0,
  0.16065,0,4294967251,0,0,
  0.16146,0,4294967251,0,0,
  0.16222,0,4294967251,0,0,
  0.16306,0,4294967251,0,0,
  0.16383,0,4294967251,0,0,
  0.16459,0,4294967251,0,0,
  0.16537,0,4294967251,0,0,
  0.16607,0,4294967251,0,0,
  0.16690,0,4294967251,0,0,
  0.16760,0,4294967251,0,0,
  0.16830,0,4294967251,0,0,
  0.16901,0,4294967251,0,0,
  0.16976,0,4294967251,0,0,
  0.17046,0,4294967251,0,0,
  0.17118,0,4294967251,0,0,
  0.17188,0,4294967251,0,0,
  0.17259,0,4294967251,0,0,
  0.17330,0,4294967251,0,0,
  0.17400,0,4294967251,0,0,
  0.17472,0,4294967251,0,0,
  0.17542,0,4294967251,0,0,
  0.17611,0,4294967251,0,0,
  0.17675,0,4294967251,0,0,
  0.17740,0,4294967251,0,0,
  0.17805,0,4294967251,0,0,
