sampleTime,pid_out,pid_budget,ewma_out,rpqocc
  0.09095,0,4294967231,0,0,
  0.09340,0,4294967231,0,0,
  0.09456,0,4294967231,0,0,
  0.09564,0,4294967231,0,0,
  0.09677,0,4294967231,0,0,
  0.09794,0,4294967231,0,0,
  0.09902,0,4294967231,0,0,
  0.10013,0,4294967231,0,0,
  0.10123,0,4294967231,0,0,
  0.10230,0,4294967231,0,0,
  0.10336,0,4294967231,0,0,
  0.10441,0,4294967231,0,1,
  0.10548,0,4294967231,0,1,
  0.10654,0,4294967231,0,1,
  0.10760,0,4294967231,0,1,
  0.10865,0,4294967231,0,1,
  0.10973,0,4294967231,0,1,
  0.11077,0,4294967231,0,1,
  0.11182,0,4294967231,0,1,
  0.11286,0,4294967231,0,0,
  0.11397,0,4294967231,0,0,
  0.11506,0,4294967231,0,0,
  0.11612,0,4294967231,0,0,
  0.11717,0,4294967231,0,0,
  0.11823,0,4294967231,0,0,
  0.11929,0,4294967231,0,0,
  0.12033,0,4294967231,0,0,
  0.12139,0,4294967231,0,0,
  0.12244,0,4294967231,0,0,
  0.12350,0,4294967231,0,0,
  0.12459,0,4294967231,0,0,
  0.12566,0,4294967231,0,0,
  0.12672,0,4294967231,0,0,
  0.12778,0,4294967231,0,0,
  0.12882,0,4294967231,0,0,
  0.12991,0,4294967231,0,0,
  0.13095,0,4294967231,0,0,
  0.13203,0,4294967231,0,0,
  0.13309,0,4294967231,0,0,
  0.13415,0,4294967231,0,0,
  0.13519,0,4294967231,0,0,
  0.13625,0,4294967231,0,0,
  0.13731,0,4294967231,0,0,
  0.13836,0,4294967231,0,0,
  0.13942,0,4294967231,0,0,
  0.14047,0,4294967231,0,0,
  0.14146,0,4294967231,0,0,
  0.14239,0,4294967231,0,0,
  0.14332,0,4294967231,0,0,
  0.14425,0,4294967231,0,0,
  0.14519,0,4294967231,0,0,
  0.14612,0,4294967231,0,0,
  0.14705,0,4294967231,0,0,
  0.14799,0,4294967231,0,0,
  0.14891,0,4294967231,0,0,
  0.14987,0,4294967231,0,0,
  0.15080,0,4294967231,0,0,
  0.15173,0,4294967231,0,0,
  0.15260,0,4294967231,0,0,
  0.15345,0,4294967231,0,0,
  0.15429,0,4294967231,0,0,
  0.15513,0,4294967231,0,0,
  0.15598,0,4294967231,0,0,
  0.15682,0,4294967231,0,0,
  0.15766,0,4294967231,0,0,
  0.15850,0,4294967231,0,0,
  0.15934,0,4294967231,0,0,
  0.16018,0,4294967231,0,0,
  0.16102,0,4294967231,0,0,
  0.16191,0,4294967231,0,0,
  0.16274,0,4294967231,0,0,
  0.16355,0,4294967231,0,0,
  0.16431,0,4294967231,0,0,
  0.16507,0,4294967231,0,0,
  0.16589,0,4294967231,0,0,
  0.16666,0,4294967231,0,0,
  0.16744,0,4294967231,0,0,
  0.16821,0,4294967231,0,0,
  0.16898,0,4294967231,0,0,
  0.16976,0,4294967231,0,0,
  0.17053,0,4294967231,0,0,
  0.17132,0,4294967231,0,0,
  0.17209,0,4294967231,0,0,
  0.17290,0,4294967231,0,0,
  0.17364,0,4294967231,0,0,
  0.17435,0,4294967231,0,0,
  0.17504,0,4294967231,0,0,
  0.17577,0,4294967231,0,0,
  0.17648,0,4294967231,0,0,
  0.17718,0,4294967231,0,0,
  0.17790,0,4294967231,0,0,
  0.17860,0,4294967231,0,0,
  0.17930,0,4294967231,0,0,
  0.17999,0,4294967231,0,0,
  0.18070,0,4294967231,0,0,
  0.18140,0,4294967231,0,0,
  0.18217,0,4294967231,0,0,
  0.18287,0,4294967231,0,0,
  0.18358,0,4294967231,0,0,
  0.18426,0,4294967231,0,0,
  0.18493,0,4294967231,0,0,
  0.18559,0,4294967231,0,0,
  0.18626,0,4294967231,0,0,
  0.18691,0,4294967231,0,0,
  0.18756,0,4294967231,0,0,
  0.18821,0,4294967231,0,0,
  0.18890,0,4294967231,0,0,
  0.18958,0,4294967231,0,0,
  0.19024,0,4294967231,0,0,
  0.19088,0,4294967231,0,0,
  0.19153,0,4294967231,0,0,
  0.19217,0,4294967231,0,0,
  0.19282,0,4294967231,0,0,
  0.19348,0,4294967231,0,0,
  0.19415,0,4294967231,0,0,
  0.19479,0,4294967231,0,0,
  0.19537,0,4294967231,0,0,
  0.19593,0,4294967231,0,0,
  0.19649,0,4294967231,0,0,
  0.19706,0,4294967231,0,0,
  0.19765,0,4294967231,0,0,
  0.19822,0,4294967231,0,0,
  0.19879,0,4294967231,0,0,
  0.19938,0,4294967231,0,0,
  0.19994,0,4294967231,0,0,
  0.20051,0,4294967231,0,0,
  0.20107,0,4294967231,0,0,
  0.20171,0,4294967231,0,0,
  0.20226,0,4294967231,0,0,
  0.20283,0,4294967231,0,0,
  0.20340,0,4294967231,0,0,
  0.20396,0,4294967231,0,0,
  0.20453,0,4294967231,0,0,
  0.20509,0,4294967231,0,0,
  0.20565,0,4294967231,0,0,
  0.20619,0,4294967231,0,0,
  0.20671,0,4294967231,0,0,
  0.20725,0,4294967231,0,0,
  0.20777,0,4294967231,0,0,
  0.20832,0,4294967231,0,0,
  0.20886,0,4294967231,0,0,
  0.20947,0,4294967231,0,0,
  0.21004,0,4294967231,0,0,
