  0.08190,0,4294967275,0,0,
  0.08509,0,4294967275,0,0,
  0.08629,0,4294967275,0,0,
  0.08747,0,4294967275,0,0,
  0.08862,0,4294967275,0,0,
  0.08981,0,4294967275,0,0,
  0.09090,0,4294967275,0,0,
  0.09198,0,4294967275,0,0,
  0.09310,0,4294967275,0,0,
  0.09417,0,4294967275,0,0,
  0.09533,0,4294967275,0,0,
  0.09642,0,4294967275,0,0,
  0.09750,0,4294967275,0,0,
  0.09859,0,4294967275,0,0,
  0.09972,0,4294967275,0,0,
  0.10079,0,4294967275,0,0,
  0.10186,0,4294967275,0,0,
  0.10299,0,4294967275,0,0,
  0.10405,0,4294967275,0,0,
  0.10511,0,4294967275,0,0,
  0.10617,0,4294967275,0,0,
  0.10727,0,4294967275,0,0,
  0.10834,0,4294967275,0,0,
  0.10945,0,4294967275,0,0,
  0.11052,0,4294967275,0,0,
  0.11164,0,4294967275,0,0,
  0.11272,0,4294967275,0,0,
  0.11380,0,4294967275,0,0,
  0.11497,0,4294967275,0,0,
  0.11640,0,4294967275,0,0,
  0.11753,0,4294967275,0,0,
  0.11860,0,4294967275,0,0,
  0.11971,0,4294967275,0,0,
  0.12079,0,4294967275,0,0,
  0.12187,0,4294967275,0,0,
  0.12299,0,4294967275,0,0,
  0.12406,0,4294967275,0,0,
  0.12513,0,4294967275,0,0,
  0.12622,0,4294967275,0,0,
  0.12735,0,4294967275,0,0,
  0.12842,0,4294967275,0,0,
  0.12950,0,4294967275,0,0,
  0.13056,0,4294967275,0,0,
  0.13153,0,4294967275,0,0,
  0.13250,0,4294967275,0,0,
  0.13347,0,4294967275,0,0,
  0.13445,0,4294967275,0,0,
  0.13551,0,4294967275,0,0,
  0.13649,0,4294967275,0,0,
  0.13745,0,4294967275,0,0,
  0.13841,0,4294967275,0,0,
  0.13946,0,4294967275,0,0,
  0.14045,0,4294967275,0,0,
  0.14133,0,4294967275,0,0,
  0.14218,0,4294967275,0,0,
  0.14306,0,4294967275,0,0,
  0.14395,0,4294967275,0,0,
  0.14484,0,4294967275,0,0,
  0.14574,0,4294967275,0,0,
  0.14658,0,4294967275,0,0,
  0.14746,0,4294967275,0,0,
  0.14831,0,4294967275,0,0,
  0.14919,0,4294967275,0,0,
  0.15007,0,4294967275,0,0,
  0.15112,0,4294967275,0,0,
  0.15221,0,4294967275,0,0,
  0.15302,0,4294967275,0,0,
  0.15381,0,4294967275,0,0,
  0.15459,0,4294967275,0,0,
  0.15541,0,4294967275,0,0,
  0.15623,0,4294967275,0,0,
  0.15706,0,4294967275,0,0,
  0.15784,0,4294967275,0,0,
  0.15863,0,4294967275,0,0,
  0.15945,0,4294967275,0,0,
  0.16023,0,4294967275,0,0,
  0.16102,0,4294967275,0,0,
  0.16179,0,4294967275,0,0,
  0.16253,0,4294967275,0,0,
  0.16330,0,4294967275,0,0,
  0.16402,0,4294967275,0,0,
  0.16473,0,4294967275,0,0,
  0.16544,0,4294967275,0,0,
  0.16615,0,4294967275,0,0,
  0.16695,0,4294967275,0,0,
  0.16771,0,4294967275,0,0,
  0.16846,0,4294967275,0,0,
  0.16918,0,4294967275,0,0,
  0.16996,0,4294967275,0,0,
  0.17068,0,4294967275,0,0,
  0.17143,0,4294967275,0,0,
  0.17215,0,4294967275,0,0,
  0.17280,0,4294967275,0,0,
  0.17352,0,4294967275,0,0,
  0.17418,0,4294967275,0,0,
  0.17486,0,4294967275,0,0,
  0.17557,0,4294967275,0,0,
  0.17623,0,4294967275,0,0,
  0.17691,0,4294967275,0,0,
  0.17759,0,4294967275,0,0,
  0.17825,0,4294967275,0,0,
  0.17902,0,4294967275,0,0,
  0.17969,0,4294967275,0,0,
  0.18036,0,4294967275,0,0,
  0.18106,0,4294967275,0,0,
  0.18172,0,4294967275,0,0,
  0.18237,0,4294967275,0,0,
  0.18310,0,4294967275,0,0,
  0.18369,0,4294967275,0,0,
  0.18425,0,4294967275,0,0,
  0.18484,0,4294967275,0,0,
  0.18540,0,4294967275,0,0,
  0.18597,0,4294967275,0,0,
  0.18657,0,4294967275,0,0,
  0.18717,0,4294967275,0,0,
  0.18776,0,4294967275,0,0,
  0.18832,0,4294967275,0,0,
  0.18889,0,4294967275,0,0,
  0.18948,0,4294967275,0,0,
  0.19007,0,4294967275,0,0,
  0.19064,0,4294967275,0,0,
  0.19127,0,4294967275,0,0,
  0.19185,0,4294967275,0,0,
  0.19243,0,4294967275,0,0,
  0.19300,0,4294967275,0,0,
  0.19357,0,4294967275,0,0,
  0.19412,0,4294967275,0,0,
  0.19466,0,4294967275,0,0,
  0.19539,0,4294967275,0,0,
  0.19614,0,4294967275,0,0,
  0.19684,0,4294967275,0,0,
  0.19752,0,4294967275,0,0,
  0.19820,0,4294967275,0,0,
  0.19906,0,4294967275,0,0,
  0.19974,0,4294967275,0,0,
  0.20041,0,4294967275,0,0,
  0.20107,0,4294967275,0,0,
  0.20175,0,4294967275,0,0,
  0.20246,0,4294967275,0,0,
  0.20321,0,4294967275,0,0,
  0.20387,0,4294967275,0,0,
  0.20452,0,4294967275,0,0,
  0.20516,0,4294967275,0,0,
  0.20584,0,4294967275,0,0,
  0.20652,0,4294967275,0,0,
  0.20705,0,4294967275,0,0,
  0.20753,0,4294967275,0,0,
  0.20803,0,4294967275,0,0,
  0.20853,0,4294967275,0,0,
  0.20900,0,4294967275,0,0,
  0.20948,0,4294967275,0,0,
  0.20996,0,4294967275,0,0,
  0.21044,0,4294967275,0,0,
  0.21097,0,4294967275,0,0,
  0.21146,0,4294967275,0,0,
  0.21194,0,4294967275,0,0,
  0.21246,0,4294967275,0,0,
  0.21293,0,4294967275,0,0,
  0.21344,0,4294967275,0,0,
  0.21393,0,4294967275,0,0,
  0.21441,0,4294967275,0,0,
  0.21490,0,4294967275,0,0,
  0.21537,0,4294967275,0,0,
  0.21585,0,4294967275,0,0,
  0.21637,0,4294967275,0,0,
  0.21685,0,4294967275,0,0,
  0.21733,0,4294967275,0,0,
  0.21786,0,4294967275,0,0,
  0.21835,0,4294967275,0,0,
  0.21887,0,4294967275,0,0,
  0.21935,0,4294967275,0,0,
  0.21983,0,4294967275,0,0,
  0.22035,0,4294967275,0,0,
  0.22083,0,4294967275,0,0,
  0.22131,0,4294967275,0,0,
  0.22179,0,4294967275,0,0,
  0.22227,0,4294967275,0,0,
