,ts,th_limit,budget,delta,rpq_occ,p,i,d,sp
3098,1.66755,25,6,0,7,8,16,0,1
3099,1.66785,25,6,0,8,8,16,0,1
3100,1.6681599999999999,25,6,0,8,8,16,0,1
3101,1.6684700000000001,25,6,0,8,8,16,0,1
3102,1.66877,25,6,0,8,8,16,0,1
3103,1.6691,25,6,0,8,8,16,0,1
3104,1.6694099999999998,26,6,0,7,8,16,0,1
3105,1.66973,26,6,0,7,8,16,0,1
3106,1.67008,26,6,0,7,8,16,0,1
3107,1.67039,26,6,0,7,8,16,0,1
3108,1.6706900000000002,26,6,0,8,8,16,0,1
3109,1.671,26,6,0,8,8,16,0,1
3110,1.6713099999999999,26,6,0,8,8,16,0,1
3111,1.6716799999999998,26,6,0,8,8,16,0,1
3112,1.672,26,6,0,9,8,16,0,1
3113,1.6723400000000002,26,6,0,9,8,16,0,1
3114,1.67265,26,6,0,9,8,16,0,1
3115,1.67297,26,6,0,9,8,16,0,1
3116,1.6733099999999999,26,6,0,9,8,16,0,1
3117,1.6736099999999998,27,6,0,9,8,16,0,1
3118,1.67398,27,6,0,9,8,16,0,1
3119,1.6743400000000002,27,6,0,9,8,16,0,1
3120,1.67465,27,6,0,9,8,16,0,1
3121,1.67495,27,6,0,9,8,16,0,1
3122,1.6752599999999997,27,6,0,9,8,16,0,1
3123,1.67557,27,6,0,9,8,16,0,1
3124,1.67592,27,6,0,9,8,16,0,1
3125,1.6762299999999999,27,6,0,9,8,16,0,1
3126,1.6765299999999999,28,6,0,9,8,16,0,1
3127,1.67684,28,6,0,9,8,16,0,1
3128,1.67715,28,6,0,9,8,16,0,1
3129,1.67746,28,6,0,9,8,16,0,1
3130,1.67776,28,6,0,9,8,16,0,1
3131,1.67808,28,6,0,9,8,16,0,1
3132,1.6784,28,6,0,9,8,16,0,1
3133,1.6787599999999998,28,6,0,9,8,16,0,1
3134,1.67907,28,6,0,9,8,16,0,1
3135,1.6793799999999999,28,6,0,9,8,16,0,1
3136,1.6797,28,6,0,9,8,16,0,1
3137,1.6800599999999999,28,6,0,9,8,16,0,1
3138,1.6803599999999999,28,6,0,9,8,16,0,1
3139,1.68067,29,6,0,9,8,16,0,1
3140,1.68098,29,6,0,9,8,16,0,1
3141,1.6812900000000002,29,6,0,9,8,16,0,1
3142,1.6816400000000002,29,6,0,9,8,16,0,1
3143,1.6819400000000002,29,6,0,8,8,16,0,1
3144,1.6822400000000002,29,6,0,8,8,16,0,1
3145,1.68255,29,6,0,8,8,16,0,1
3146,1.68287,29,6,0,8,8,16,0,1
3147,1.68317,29,6,0,8,8,16,0,1
3148,1.6834799999999999,29,6,0,8,8,16,0,1
3149,1.6837900000000001,29,6,0,8,8,16,0,1
3150,1.6842099999999998,29,6,0,8,8,16,0,1
3151,1.6845299999999999,29,6,0,8,8,16,0,1
3152,1.6848400000000001,29,6,0,9,8,16,0,1
3153,1.68515,30,6,0,9,8,16,0,1
3154,1.68546,30,6,0,9,8,16,0,1
3155,1.68576,30,6,0,9,8,16,0,1
3156,1.6860700000000002,30,6,0,8,8,16,0,1
3157,1.6863700000000001,30,6,0,8,8,16,0,1
3158,1.68668,30,6,0,8,8,16,0,1
3159,1.68698,30,6,0,8,8,16,0,1
3160,1.6872900000000002,30,6,0,9,8,16,0,1
3161,1.6876200000000001,31,6,0,9,8,16,0,1
3162,1.68795,31,6,0,9,8,16,0,1
3163,1.6882700000000002,31,6,0,9,8,16,0,1
3164,1.68858,31,6,0,9,8,16,0,1
3165,1.6888900000000002,31,6,0,8,8,16,0,1
3166,1.6892099999999999,31,6,0,8,8,16,0,1
3167,1.6895900000000001,31,6,0,8,8,16,0,1
3168,1.6899,31,6,0,8,8,16,0,1
3169,1.6902,31,6,0,8,8,16,0,1
3170,1.69051,31,6,0,8,8,16,0,1
3171,1.69088,31,6,0,8,8,16,0,1
3172,1.6912,31,6,0,8,8,16,0,1
3173,1.6915200000000001,35,6,0,9,8,16,0,1
3174,1.7079099999999998,36,6,0,9,8,16,0,1
3175,1.70829,36,6,0,9,8,16,0,1
3176,1.7086,36,6,0,9,8,16,0,1
3177,1.70891,36,6,0,9,8,16,0,1
3178,1.7092599999999998,36,6,0,9,8,16,0,1
3179,1.7096200000000001,36,6,0,9,8,16,0,1
3180,1.70997,36,6,0,9,8,16,0,1
3181,1.7102700000000002,36,6,0,9,8,16,0,1
3182,1.71058,36,6,0,8,8,16,0,1
3183,1.7109,37,6,0,8,8,16,0,1
3184,1.71124,37,6,0,8,8,16,0,1
3185,1.71157,37,6,0,8,8,16,0,1
3186,1.7118799999999998,37,6,0,9,8,16,0,1
3187,1.71219,37,6,0,9,8,16,0,1
3188,1.7125099999999998,37,6,0,9,8,16,0,1
3189,1.7128299999999999,37,6,0,9,8,16,0,1
3190,1.71314,37,6,0,9,8,16,0,1
3191,1.71345,37,6,0,9,8,16,0,1
3192,1.71375,37,6,0,9,8,16,0,1
3193,1.71406,37,6,0,9,8,16,0,1
3194,1.7143700000000002,37,6,0,8,8,16,0,1
3195,1.71468,38,6,0,8,8,16,0,1
3196,1.71498,38,6,0,8,8,16,0,1
3197,1.7152900000000002,38,6,0,8,8,16,0,1
3198,1.7156,38,6,0,8,8,16,0,1
3199,1.71595,38,6,0,9,8,16,0,1
3200,1.71626,38,6,0,9,8,16,0,1
3201,1.71658,38,6,0,9,8,16,0,1
3202,1.7168900000000002,38,6,0,9,8,16,0,1
3203,1.7171900000000002,38,6,0,9,8,16,0,1
3204,1.7175,38,6,0,9,8,16,0,1
3205,1.7178099999999998,38,6,0,9,8,16,0,1
3206,1.71812,38,6,0,9,8,16,0,1
3207,1.71842,38,6,0,9,8,16,0,1
3208,1.7187299999999999,38,6,0,8,8,16,0,1
3209,1.7190599999999998,39,6,0,8,8,16,0,1
3210,1.71937,39,6,0,8,8,16,0,1
3211,1.7196900000000002,39,6,0,8,8,16,0,1
3212,1.72,39,6,0,9,8,16,0,1
3213,1.7203099999999998,39,6,0,9,8,16,0,1
3214,1.72072,39,6,0,9,8,16,0,1
3215,1.72112,39,6,0,9,8,16,0,1
3216,1.72143,39,6,0,9,8,16,0,1
3217,1.7217799999999999,39,6,0,9,8,16,0,1
3218,1.7221400000000002,40,6,0,9,8,16,0,1
3219,1.7224400000000002,40,6,0,9,8,16,0,1
3220,1.7228,40,6,0,9,8,16,0,1
3221,1.7231,40,6,0,9,8,16,0,1
3222,1.7234599999999998,44,6,0,7,8,16,0,1
3223,1.73985,44,6,0,7,8,16,0,1
3224,1.7401799999999998,44,6,0,7,8,16,0,1
3225,1.74049,44,6,0,8,8,16,0,1
3226,1.7408,44,6,0,8,8,16,0,1
3227,1.7411400000000001,44,6,0,8,8,16,0,1
3228,1.74144,44,6,0,8,8,16,0,1
3229,1.74175,45,6,0,7,8,16,0,1
3230,1.74206,45,6,0,7,8,16,0,1
3231,1.7423799999999998,45,6,0,7,8,16,0,1
3232,1.7426700000000002,45,6,0,7,8,16,0,1
3233,1.74299,45,6,0,7,8,16,0,1
3234,1.7433,45,6,0,7,8,16,0,1
3235,1.74364,45,6,0,7,8,16,0,1
3236,1.7439799999999999,45,6,0,7,8,16,0,1
3237,1.74433,45,6,0,7,8,16,0,1
3238,1.7446400000000002,45,6,0,7,8,16,0,1
3239,1.7449700000000001,46,6,0,7,8,16,0,1
3240,1.74528,46,6,0,7,8,16,0,1
3241,1.74558,46,6,0,7,8,16,0,1
3242,1.7459,46,6,0,7,8,16,0,1
3243,1.7462099999999998,46,6,0,7,8,16,0,1
3244,1.74653,46,6,0,7,8,16,0,1
3245,1.74695,46,6,0,7,8,16,0,1
3246,1.7473400000000001,46,6,0,7,8,16,0,1
3247,1.74767,46,6,0,7,8,16,0,1
3248,1.7479799999999999,46,6,0,7,8,16,0,1
3249,1.7482900000000001,46,6,0,7,8,16,0,1
3250,1.7486099999999998,46,6,0,7,8,16,0,1
3251,1.749,46,6,0,7,8,16,0,1
3252,1.7493,47,4,-2,4,8,16,0,1
3253,1.7496099999999999,47,4,-2,4,8,16,0,1
3254,1.74994,47,4,-2,4,8,16,0,1
3255,1.7502900000000001,47,4,-2,4,8,16,0,1
3256,1.7506099999999998,47,3,-1,4,8,16,0,1
3257,1.75092,47,3,-1,4,8,16,0,1
3258,1.75128,47,3,-1,4,8,16,0,1
3259,1.7516,47,3,-1,4,8,16,0,1
3260,1.7519099999999999,47,3,0,5,8,16,0,1
3261,1.75222,47,3,0,5,8,16,0,1
3262,1.7526,47,3,0,5,8,16,0,1
3263,1.7529099999999997,47,3,0,5,8,16,0,1
3264,1.75321,47,3,0,4,8,16,0,1
3265,1.75352,47,3,0,4,8,16,0,1
3266,1.7538200000000002,47,3,0,4,8,16,0,1
3267,1.7541400000000003,47,3,0,4,8,16,0,1
3268,1.75445,47,3,0,4,8,16,0,1
3269,1.7547700000000002,47,3,0,4,8,16,0,1
3270,1.75509,47,3,0,4,8,16,0,1
3271,1.75542,47,3,0,4,8,16,0,1
3272,1.7557900000000002,47,3,0,4,8,16,0,1
3273,1.7561,47,3,0,5,8,16,0,1
3274,1.7564099999999998,47,3,0,5,8,16,0,1
3275,1.75672,47,3,0,5,8,16,0,1
3276,1.75702,47,3,0,5,8,16,0,1
3277,1.7573599999999998,47,3,0,5,8,16,0,1
3278,1.7577200000000002,48,3,0,5,8,16,0,1
3279,1.75803,48,3,0,5,8,16,0,1
3280,1.7584099999999998,48,3,0,5,8,16,0,1
3281,1.75872,48,3,0,5,8,16,0,1
3282,1.7590299999999999,48,3,0,5,8,16,0,1
3283,1.75941,50,4,0,6,8,16,0,1
3284,1.77583,50,4,0,6,8,16,0,1
3285,1.77617,51,4,0,6,8,16,0,1
3286,1.7764900000000001,51,4,0,6,8,16,0,1
3287,1.7769,51,4,0,6,8,16,0,1
3288,1.77721,51,4,0,6,8,16,0,1
3289,1.77752,51,4,0,6,8,16,0,1
3290,1.77783,51,4,0,6,8,16,0,1
3291,1.7781799999999999,51,4,0,6,8,16,0,1
3292,1.7785,51,4,0,6,8,16,0,1
3293,1.7788599999999999,51,4,0,6,8,16,0,1
3294,1.7791700000000001,51,4,0,6,8,16,0,1
3295,1.77951,51,4,0,6,8,16,0,1
3296,1.7798200000000002,51,4,0,6,8,16,0,1
3297,1.7801200000000001,51,4,0,6,8,16,0,1
3298,1.78043,51,4,0,6,8,16,0,1
3299,1.7808,51,4,0,6,8,16,0,1
3300,1.7811,51,4,0,6,8,16,0,1
3301,1.78142,51,4,0,6,8,16,0,1
3302,1.78174,52,4,0,6,8,16,0,1
3303,1.78205,52,4,0,6,8,16,0,1
3304,1.78235,52,4,0,6,8,16,0,1
3305,1.78267,52,4,0,6,8,16,0,1
3306,1.78298,52,4,0,6,8,16,0,1
3307,1.78332,52,4,0,6,8,16,0,1
3308,1.7836299999999998,52,4,0,6,8,16,0,1
3309,1.78394,52,4,0,6,8,16,0,1
3310,1.78425,52,4,0,6,8,16,0,1
3311,1.78456,52,4,0,6,8,16,0,1
3312,1.78486,52,4,0,6,8,16,0,1
3313,1.78519,52,4,0,6,8,16,0,1
3314,1.78552,52,4,0,5,8,16,0,1
3315,1.78588,52,4,0,5,8,16,0,1
3316,1.7861799999999999,52,4,0,5,8,16,0,1
3317,1.7864900000000001,52,4,0,5,8,16,0,1
3318,1.78679,52,4,0,5,8,16,0,1
3319,1.7871,53,4,0,5,8,16,0,1
3320,1.7874700000000001,53,4,0,5,8,16,0,1
3321,1.78787,53,4,0,5,8,16,0,1
3322,1.7881799999999999,53,4,0,5,8,16,0,1
3323,1.7884799999999998,53,4,0,6,8,16,0,1
3324,1.78879,53,4,0,6,8,16,0,1
3325,1.7891299999999999,53,4,0,6,8,16,0,1
3326,1.7894900000000002,53,4,0,6,8,16,0,1
3327,1.7898,53,4,0,6,8,16,0,1
3328,1.79017,53,4,0,6,8,16,0,1
3329,1.7905200000000001,53,4,0,6,8,16,0,1
3330,1.79086,53,4,0,6,8,16,0,1
3331,1.7912299999999999,53,4,0,6,8,16,0,1
3332,1.79155,53,4,0,6,8,16,0,1
3333,1.79185,53,4,0,6,8,16,0,1
3334,1.7921799999999999,53,4,0,6,8,16,0,1
3335,1.7925200000000001,53,4,0,6,8,16,0,1
3336,1.79282,53,4,0,6,8,16,0,1
3337,1.79313,54,4,0,6,8,16,0,1
3338,1.7934400000000001,54,4,0,6,8,16,0,1
3339,1.7938,54,4,0,6,8,16,0,1
3340,1.7941099999999999,54,4,0,6,8,16,0,1
3341,1.7944099999999998,54,4,0,6,8,16,0,1
3342,1.7947099999999998,54,4,0,6,8,16,0,1
3343,1.7950400000000002,54,4,0,6,8,16,0,1
3344,1.7954700000000001,54,4,0,6,8,16,0,1
3345,1.79584,54,4,0,6,8,16,0,1
3346,1.79615,54,4,0,6,8,16,0,1
3347,1.79645,54,4,0,6,8,16,0,1
3348,1.79682,54,4,0,6,8,16,0,1
3349,1.79712,54,4,0,6,8,16,0,1
3350,1.7974700000000001,54,4,0,6,8,16,0,1
3351,1.79778,54,4,0,6,8,16,0,1
3352,1.79817,54,4,0,6,8,16,0,1
3353,1.79847,54,4,0,6,8,16,0,1
3354,1.7987799999999998,54,4,0,5,8,16,0,1
3355,1.7991,55,4,0,5,8,16,0,1
3356,1.7994,55,4,0,5,8,16,0,1
3357,1.7998299999999998,55,4,0,5,8,16,0,1
3358,1.80014,55,4,0,5,8,16,0,1
3359,1.80044,55,4,0,6,8,16,0,1
3360,1.80083,55,4,0,6,8,16,0,1
3361,1.8011700000000002,55,4,0,6,8,16,0,1
3362,1.80148,55,4,0,6,8,16,0,1
3363,1.8017900000000002,55,4,0,5,8,16,0,1
3364,1.8020900000000002,55,4,0,5,8,16,0,1
3365,1.8025099999999998,55,4,0,5,8,16,0,1
3366,1.80292,55,4,0,5,8,16,0,1
3367,1.8032700000000002,55,4,0,6,8,16,0,1
3368,1.80365,55,4,0,6,8,16,0,1
3369,1.80397,55,4,0,6,8,16,0,1
3370,1.8042799999999999,55,4,0,6,8,16,0,1
3371,1.8045900000000001,55,4,0,6,8,16,0,1
3372,1.80493,56,4,0,6,8,16,0,1
3373,1.8053599999999999,56,4,0,6,8,16,0,1
3374,1.8057,56,4,0,6,8,16,0,1
3375,1.80601,56,4,0,6,8,16,0,1
3376,1.8063099999999999,56,4,0,5,8,16,0,1
3377,1.8066200000000001,56,4,0,5,8,16,0,1
3378,1.80692,56,4,0,5,8,16,0,1
3379,1.80728,56,4,0,5,8,16,0,1
3380,1.8075900000000003,56,4,0,5,8,16,0,1
3381,1.8079,56,4,0,5,8,16,0,1
3382,1.8082599999999998,56,4,0,5,8,16,0,1
3383,1.8085799999999999,56,4,0,5,8,16,0,1
3384,1.80889,56,4,0,5,8,16,0,1
3385,1.8092,56,4,0,6,8,16,0,1
3386,1.80952,56,4,0,6,8,16,0,1
3387,1.80988,56,4,0,6,8,16,0,1
3388,1.8103,56,4,0,6,8,16,0,1
3389,1.8106099999999998,56,4,0,6,8,16,0,1
3390,1.81095,57,4,0,6,8,16,0,1
3391,1.81128,57,4,0,6,8,16,0,1
3392,1.8115900000000003,57,4,0,6,8,16,0,1
3393,1.81192,57,4,0,6,8,16,0,1
3394,1.81223,57,4,0,6,8,16,0,1
3395,1.81255,57,4,0,6,8,16,0,1
3396,1.8129099999999998,57,4,0,6,8,16,0,1
3397,1.81322,57,4,0,6,8,16,0,1
3398,1.8135299999999999,57,4,0,6,8,16,0,1
3399,1.81387,57,4,0,6,8,16,0,1
3400,1.81418,57,4,0,6,8,16,0,1
3401,1.8145799999999999,57,4,0,6,8,16,0,1
3402,1.8148900000000001,57,4,0,6,8,16,0,1
3403,1.8152,57,4,0,6,8,16,0,1
3404,1.81551,60,4,0,5,8,16,0,1
3405,1.8318299999999998,60,4,0,5,8,16,0,1
3406,1.83217,60,4,0,5,8,16,0,1
3407,1.83247,60,4,0,5,8,16,0,1
3408,1.8327799999999999,60,4,0,6,8,16,0,1
3409,1.83309,60,4,0,6,8,16,0,1
3410,1.8334400000000002,60,4,0,6,8,16,0,1
3411,1.83375,60,4,0,6,8,16,0,1
3412,1.8340599999999998,60,4,0,6,8,16,0,1
3413,1.83437,61,4,0,6,8,16,0,1
3414,1.8346799999999999,61,4,0,6,8,16,0,1
3415,1.83513,61,4,0,6,8,16,0,1
3416,1.83543,61,4,0,6,8,16,0,1
3417,1.8357400000000001,61,4,0,6,8,16,0,1
3418,1.8360599999999998,61,4,0,6,8,16,0,1
3419,1.83638,61,4,0,6,8,16,0,1
3420,1.8366900000000002,61,4,0,6,8,16,0,1
3421,1.8371,61,4,0,6,8,16,0,1
3422,1.8374,61,4,0,6,8,16,0,1
3423,1.83771,61,4,0,6,8,16,0,1
3424,1.83801,61,4,0,6,8,16,0,1
3425,1.8383099999999999,61,4,0,6,8,16,0,1
3426,1.8386799999999999,61,4,0,6,8,16,0,1
3427,1.8389900000000001,61,4,0,6,8,16,0,1
3428,1.83935,61,4,0,6,8,16,0,1
3429,1.8396700000000001,61,4,0,6,8,16,0,1
3430,1.83997,62,4,0,6,8,16,0,1
3431,1.84027,62,4,0,6,8,16,0,1
3432,1.8406099999999999,62,4,0,6,8,16,0,1
3433,1.8409099999999998,62,4,0,6,8,16,0,1
3434,1.84122,62,4,0,5,8,16,0,1
3435,1.84153,62,4,0,5,8,16,0,1
3436,1.8418700000000001,62,4,0,5,8,16,0,1
3437,1.84218,62,4,0,5,8,16,0,1
3438,1.8425200000000002,62,4,0,6,8,16,0,1
3439,1.84283,62,4,0,6,8,16,0,1
3440,1.84323,62,4,0,6,8,16,0,1
3441,1.84382,65,4,0,6,8,16,0,1
3442,1.8597,65,4,0,6,8,16,0,1
3443,1.8600299999999999,65,4,0,6,8,16,0,1
3444,1.86034,65,4,0,6,8,16,0,1
3445,1.8607,65,4,0,6,8,16,0,1
3446,1.8610099999999998,65,4,0,6,8,16,0,1
3447,1.8613099999999998,65,4,0,6,8,16,0,1
3448,1.8616599999999999,65,4,0,6,8,16,0,1
3449,1.8620299999999999,65,4,0,6,8,16,0,1
3450,1.86234,65,4,0,5,8,16,0,1
3451,1.86265,66,4,0,5,8,16,0,1
3452,1.863,66,4,0,5,8,16,0,1
3453,1.8633099999999998,66,4,0,6,8,16,0,1
3454,1.87968,69,4,0,6,8,16,0,1
3455,1.8800400000000002,69,4,0,6,8,16,0,1
3456,1.88042,69,4,0,6,8,16,0,1
3457,1.8807200000000002,69,4,0,7,8,16,0,1
3458,1.88107,69,4,0,7,8,16,0,1
3459,1.88143,69,4,0,7,8,16,0,1
3460,1.8817400000000002,69,4,0,7,8,16,0,1
3461,1.8820400000000002,69,4,0,6,8,16,0,1
3462,1.88235,69,4,0,6,8,16,0,1
3463,1.8827099999999999,69,4,0,6,8,16,0,1
3464,1.8830200000000001,69,4,0,6,8,16,0,1
3465,1.88332,69,4,0,6,8,16,0,1
3466,1.8837,69,4,0,6,8,16,0,1
3467,1.88401,69,4,0,6,8,16,0,1
3468,1.8843599999999998,69,4,0,6,8,16,0,1
3469,1.88468,69,4,0,6,8,16,0,1
3470,1.8849799999999999,70,4,0,6,8,16,0,1
3471,1.8853099999999998,70,4,0,6,8,16,0,1
3472,1.8856099999999998,70,4,0,6,8,16,0,1
3473,1.88595,70,4,0,6,8,16,0,1
3474,1.8862700000000001,70,4,0,6,8,16,0,1
3475,1.88657,70,4,0,6,8,16,0,1
3476,1.88694,70,4,0,6,8,16,0,1
3477,1.8872400000000003,70,4,0,6,8,16,0,1
3478,1.88756,70,4,0,6,8,16,0,1
3479,1.8878599999999999,70,4,0,6,8,16,0,1
3480,1.8881700000000001,70,4,0,6,8,16,0,1
3481,1.8885,70,4,0,6,8,16,0,1
3482,1.88884,70,4,0,6,8,16,0,1
3483,1.88915,70,4,0,6,8,16,0,1
3484,1.88946,70,4,0,6,8,16,0,1
3485,1.8897700000000002,70,4,0,6,8,16,0,1
3486,1.89012,70,4,0,6,8,16,0,1
3487,1.8904299999999998,70,4,0,6,8,16,0,1
3488,1.89074,70,4,0,5,8,16,0,1
3489,1.89105,71,4,0,5,8,16,0,1
3490,1.89137,71,4,0,5,8,16,0,1
3491,1.89169,71,4,0,5,8,16,0,1
3492,1.892,71,4,0,4,8,16,0,1
3493,1.89231,71,3,-1,4,8,16,0,1
3494,1.8926599999999998,71,3,-1,4,8,16,0,1
3495,1.8931099999999998,71,3,-1,4,8,16,0,1
3496,1.89342,71,3,-1,4,8,16,0,1
3497,1.8937599999999999,71,2,-1,3,8,16,0,1
3498,1.89408,71,2,-1,3,8,16,0,1
3499,1.89447,71,2,-1,3,8,16,0,1
3500,1.8948,71,2,-1,3,8,16,0,1
3501,1.8951,71,2,-1,3,8,16,0,1
3502,1.89546,71,2,0,3,8,16,0,1
3503,1.8958,71,2,0,3,8,16,0,1
3504,1.89618,71,2,0,3,8,16,0,1
3505,1.89648,71,2,0,3,8,16,0,1
3506,1.8967900000000002,71,2,0,3,8,16,0,1
3507,1.89714,71,2,0,3,8,16,0,1
3508,1.8974900000000001,71,2,0,3,8,16,0,1
3509,1.8978599999999999,71,2,0,3,8,16,0,1
3510,1.89818,71,2,0,3,8,16,0,1
3511,1.89848,71,1,-1,1,8,16,0,1
3512,1.8987900000000002,71,1,-1,1,8,16,0,1
3513,1.89916,71,1,-1,1,8,16,0,1
3514,1.89947,71,1,-1,1,8,16,0,1
3515,1.89978,71,0,-1,0,8,16,0,1
3516,1.9001,71,0,-1,0,8,16,0,1
3517,1.90041,71,0,-1,0,8,16,0,1
3518,1.90071,71,0,-1,0,8,16,0,1
3519,1.9010200000000002,71,0,-1,0,8,16,0,1
3520,1.90135,71,-1,-1,0,8,16,0,1
3521,1.90167,71,-1,-1,0,8,16,0,1
3522,1.9020599999999999,71,-1,-1,0,8,16,0,1
3523,1.9023900000000002,71,-1,-1,0,8,16,0,1
3524,1.9027,71,-1,0,0,8,16,0,1
3525,1.9030099999999999,71,-1,0,0,8,16,0,1
3526,1.90335,71,-1,0,0,8,16,0,1
3527,1.90378,71,-1,0,0,8,16,0,1
3528,1.90408,71,-1,0,0,8,16,0,1
3529,1.9043900000000002,71,-1,0,0,8,16,0,1
3530,1.9047,71,-1,0,0,8,16,0,1
3531,1.90507,71,-1,0,0,8,16,0,1
3532,1.90537,71,-1,0,0,8,16,0,1
3533,1.9056799999999998,71,-1,0,0,8,16,0,1
3534,1.90598,71,-1,0,0,8,16,0,1
3535,1.9063400000000001,71,-1,0,0,8,16,0,1
3536,1.90665,71,-1,0,0,8,16,0,1
3537,1.907,71,-1,0,0,8,16,0,1
3538,1.9073200000000001,71,-1,0,0,8,16,0,1
3539,1.91573,70,-1,0,0,8,16,0,1
3540,1.91609,70,-1,0,0,8,16,0,1
3541,1.9164,70,-1,0,0,8,16,0,1
3542,1.91675,70,-1,0,0,8,16,0,1
3543,1.91705,70,-1,0,0,8,16,0,1
3544,1.91736,70,-1,0,0,8,16,0,1
3545,1.91767,70,-1,0,0,8,16,0,1
3546,1.91802,70,-1,0,0,8,16,0,1
3547,1.9183299999999999,70,-1,0,0,8,16,0,1
3548,1.9186299999999998,70,-1,0,0,8,16,0,1
3549,1.9189900000000002,70,-1,0,0,8,16,0,1
3550,1.9193200000000001,70,-1,0,0,8,16,0,1
3551,1.91963,70,-1,0,0,8,16,0,1
3552,1.91993,70,-1,0,0,8,16,0,1
3553,1.9202400000000002,70,-1,0,0,8,16,0,1
3554,1.9205900000000002,70,-1,0,0,8,16,0,1
3555,1.92091,70,-1,0,0,8,16,0,1
3556,1.9212099999999999,70,-1,0,0,8,16,0,1
3557,1.9215200000000001,70,-1,0,0,8,16,0,1
3558,1.92182,70,-1,0,0,8,16,0,1
3559,1.9221700000000002,70,-1,0,0,8,16,0,1
3560,1.9224900000000003,70,-1,0,0,8,16,0,1
3561,1.9227900000000002,70,-1,0,0,8,16,0,1
3562,1.9231200000000002,70,-1,0,0,8,16,0,1
3563,1.92343,70,-1,0,0,8,16,0,1
3564,1.9237799999999998,70,-1,0,0,8,16,0,1
3565,1.92408,70,-1,0,0,8,16,0,1
3566,1.9244,70,-1,0,0,8,16,0,1
3567,1.92475,70,-1,0,0,8,16,0,1
3568,1.92508,70,-1,0,0,8,16,0,1
3569,1.9253900000000002,70,-1,0,0,8,16,0,1
3570,1.9256900000000001,70,-1,0,0,8,16,0,1
3571,1.926,70,-1,0,0,8,16,0,1
3572,1.92639,70,-1,0,0,8,16,0,1
3573,1.92672,70,-1,0,0,8,16,0,1
3574,1.9270200000000002,70,-1,0,0,8,16,0,1
3575,1.92733,70,-1,0,0,8,16,0,1
3576,1.92765,70,-1,0,0,8,16,0,1
3577,1.9279700000000002,70,-1,0,0,8,16,0,1
3578,1.92828,70,-1,0,0,8,16,0,1
3579,1.9285900000000002,70,-1,0,0,8,16,0,1
3580,1.92891,70,-1,0,0,8,16,0,1
3581,1.9292099999999999,70,-1,0,0,8,16,0,1
3582,1.92957,70,-1,0,0,8,16,0,1
3583,1.92987,70,-1,0,0,8,16,0,1
3584,1.9301700000000002,70,-1,0,0,8,16,0,1
3585,1.93048,70,-1,0,0,8,16,0,1
3586,1.93087,70,-1,0,0,8,16,0,1
3587,1.93118,70,-1,0,0,8,16,0,1
3588,1.9314799999999999,70,-1,0,0,8,16,0,1
3589,1.9317900000000001,70,-1,0,0,8,16,0,1
3590,1.93212,70,-1,0,0,8,16,0,1
3591,1.9325,70,-1,0,0,8,16,0,1
3592,1.93282,70,-1,0,0,8,16,0,1
3593,1.93313,70,-1,0,0,8,16,0,1
3594,1.93346,70,-1,0,0,8,16,0,1
3595,1.93376,70,-1,0,0,8,16,0,1
3596,1.93409,70,-1,0,0,8,16,0,1
3597,1.93445,70,-1,0,0,8,16,0,1
3598,1.9347599999999998,70,-1,0,0,8,16,0,1
3599,1.9350599999999998,70,-1,0,0,8,16,0,1
3600,1.93537,70,-1,0,0,8,16,0,1
3601,1.9356799999999998,70,-1,0,0,8,16,0,1
3602,1.93598,70,-1,0,0,8,16,0,1
3603,1.93629,70,-1,0,0,8,16,0,1
3604,1.9366,70,-1,0,0,8,16,0,1
3605,1.9369,70,-1,0,0,8,16,0,1
3606,1.9372200000000002,70,-1,0,0,8,16,0,1
3607,1.93754,70,-1,0,0,8,16,0,1
3608,1.93785,70,-1,0,0,8,16,0,1
3609,1.93815,70,-1,0,0,8,16,0,1
3610,1.9384599999999998,69,-1,0,0,8,16,0,1
3611,1.93877,69,-1,0,0,8,16,0,1
3612,1.93908,69,-1,0,0,8,16,0,1
3613,1.9393799999999999,69,-1,0,0,8,16,0,1
3614,1.9557799999999999,69,-1,0,0,8,16,0,1
3615,1.95609,69,-1,0,0,8,16,0,1
3616,1.95643,69,-1,0,0,8,16,0,1
3617,1.9567400000000001,69,-1,0,0,8,16,0,1
3618,1.95711,69,-1,0,0,8,16,0,1
3619,1.9575099999999999,69,-1,0,0,8,16,0,1
3620,1.95787,69,-1,0,0,8,16,0,1
3621,1.9582099999999998,69,-1,0,0,8,16,0,1
3622,1.95852,69,-1,0,0,8,16,0,1
3623,1.9588299999999998,69,-1,0,0,8,16,0,1
3624,1.95914,69,-1,0,0,8,16,0,1
3625,1.95945,69,-1,0,0,8,16,0,1
3626,1.9599,69,-1,0,0,8,16,0,1
3627,1.9602099999999998,69,-1,0,0,8,16,0,1
3628,1.9605099999999998,69,-1,0,0,8,16,0,1
3629,1.96088,69,-1,0,0,8,16,0,1
3630,1.96118,69,-1,0,0,8,16,0,1
3631,1.96153,69,-1,0,0,8,16,0,1
3632,1.96183,68,-1,0,0,8,16,0,1
3633,1.96219,68,-1,0,0,8,16,0,1
3634,1.9625099999999998,68,-1,0,0,8,16,0,1
3635,1.96281,68,-1,0,0,8,16,0,1
3636,1.96312,68,-1,0,0,8,16,0,1
3637,1.96347,68,-1,0,0,8,16,0,1
