,_HP_LLC_MAX,_HP_LLC_MEAN,_HP_LLC_MIN,_HP_MB_MAX,_HP_MB_MEAN,_HP_MB_MIN,_LP_LLC_MAX,_LP_LLC_MEAN,_LP_LLC_MIN,_LP_MB_MAX,_LP_MB_MEAN,_LP_MB_MIN,hp_instance,lp_instance,hp_llc,lp_llc,hp_workload,lp_workload,hp_mba,lp_mba,score,socket_IDI_MISC.WB_UPGRADE,hp_core_MEM_LOAD_RETIRED.L3_HIT,hp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT,hp_core_IDI_MISC.WB_UPGRADE,hp_core_IDI_MISC.WB_DOWNGRADE,hp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM,lp_core_metric_L2 misses trigger SFBINV exclusive forward line,lp_core_metric_L2 misses trigger SFBINV mod line,hp_core_xnps_hit_to_miss,hp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS,lp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM,lp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT,system_metric_L3_hit_rate_pct,lp_core_metric_L2 % of L2 evictions that are NOT allocated into L3,system_metric_CHA % cyles Fast asserted,lp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS,hp_core_metric_L2 misses trigger SFBINV exclusive forward line,hp_core_metric_L2 misses trigger SFBINV mod line,hp_core_metric_L2 % of L2 evictions that are NOT allocated into L3,system_metric_memory bandwidth total (MB/sec),hp_core_metric_L2_hit_rate_pct,hp_core_metric_L3_hit_rate_pct,lp_core_metric_L2_hit_rate_pct,lp_core_metric_L3_hit_rate_pct,system_UNC_M_RPQ_OCCUPANCY,system_UNC_M_RPQ_INSERTS,system_UNC_M_WPQ_INSERTS,system_UNC_M_WPQ_OCCUPANCY,system_metric_memory WPQ write latency (ns),system_metric_memory RPQ read latency (cycle)
rdt_48_8_11_3_1_specjbb2015_sepcjbb_lp_100_20.sh,39200,38078.3923445,31136,27438.2,2199.92703349,0,7168,770.066985646,0,7168,5.8023923445,0,48,8,11,3,specjbb2015,sepcjbb,100,20,2900,17978906.48110894,694695.275136,7210.46647565,748583.1578609999,955341.9236219999,178976.155621,0.00115240551373,0.0041896171512,,1652.42967527,1615.95616296,44.1775522255,97.35215611342274,9.6281333429,0.02797474544483468,236.566158159,0.0672033513526,0.0578776414092,49.7066726924,11640.22531875123,62.2739855506,70.9291194231,25.6813972299,81.843969024,7237304280.645041,145011310.4620539,80045419.73228447,26190031815.85399,55538.80350797508,50.18605594588523
rdt_48_8_11_3_1_specjbb2015_sepcjbb_lp_100_30.sh,39312,38178.56,31136,29128.3,3074.91634783,0,7616,829.189565217,0,7616,5.94730434783,0,48,8,11,3,specjbb2015,sepcjbb,100,30,2900,16853800.85525627,825546.547837,10303.2182314,701367.7037,2090535.68742,140677.788633,0.00148177777645,0.00512653558509,,1317.79648275,1601.57796431,32.646309219,97.04908089950548,8.148798704489998,0.02544912105045625,313.494394976,0.0738712953495,0.06247000346919999,68.4026472852,41248.73618376044,68.4991034476,65.9781069921,20.631260744,82.2041390559,20462824386.39116,370462567.1405368,219783478.2297828,48666963380.33778,42357.62462384546,56.46551968460066
rdt_48_8_11_3_1_specjbb2015_sepcjbb_lp_100_40.sh,39312,37942.8196721,35168,26054.4,2316.69578454,0,4032,842.229508197,0,4032,6.142857142860001,0,48,8,11,3,specjbb2015,sepcjbb,100,40,2800,19527293.10847819,848782.703237,5586.4404212,813020.417081,1591375.62039,182140.505347,0.00213590921592,0.00635524503234,,1445.02690232,1798.24584397,40.5659382971,97.80744141096883,11.3089344519,0.004152180483519401,205.338924782,0.0562753990765,0.04877630209369999,58.9448347712,14166.74515283788,65.2751479556,68.5549261985,19.3884955248,83.3232816204,5768780553.237006,114955035.9306292,42495252.56003262,24096343778.34443,42955.50567684606,50.62902078093102
rdt_48_8_11_3_1_specjbb2015_sepcjbb_lp_100_50.sh,39312,38183.2238806,33600,28028.8,3394.57369403,0,5712,735.3134328360001,0,5712,6.48619402985,0,48,8,11,3,specjbb2015,sepcjbb,100,50,2800,16338434.7108839,954643.5652559999,15003.5501825,680036.336783,2111067.627,201593.552983,0.0013545980071,0.00391420227354,,1598.98046183,1943.05494649,46.0192465689,96.6144906913317,8.078737654,0.00996372400343895,284.40316298,0.0395973735853,0.0482647771411,70.0527464434,43904.08392416273,70.5039101266,61.48591888,18.5447644266,82.6412726222,23816585413.77226,424527463.3507631,234898074.8480613,55986889815.1903,31394.42366078181,56.03303523586057
rdt_48_8_11_4_1_specjbb2015_sepcjbb_lp_100_10.sh,39424,38124.5301205,32704,26976.9,3380.55200803,0,6496,775.903614458,0,6496,6.40522088353,0,48,8,11,4,specjbb2015,sepcjbb,100,10,2800,20377452.76837226,996226.1183030001,14196.4011829,847941.9097130001,2391229.31145,210214.397542,0.000808624325905,0.00354572816622,,1702.69813122,2026.51378437,31.5362634095,96.36811037590736,21.4752724132,0.326706726526481,211.650592573,0.0491674763719,0.0462789832232,68.03989172770001,42686.09660286891,64.3377780193,65.3303841783,15.87495767,83.66822960420001,20919124729.25402,375615305.7563328,236371664.7289701,55405014426.74209,82933.9494007344,55.17124462625804
rdt_48_8_11_4_1_specjbb2015_sepcjbb_lp_100_100.sh,39424,37993.5513308,28224,30221.6,3046.82395437,0,10192,956.6844106460001,0,10192,6.069771863119999,0,48,8,11,4,specjbb2015,sepcjbb,100,100,2800,17586325.67111136,975099.202358,10643.5898245,732132.9379939999,1839017.42593,222535.560506,0.0009695678747510001,0.00328488796332,,1666.92257097,1998.00350175,42.9837548597,98.17988417444748,19.966292957,0.02773435643454974,274.546382512,0.0405473633473,0.0450156095876,65.3058858235,38081.80672566092,68.7855819437,65.2836042727,16.8052932806,85.6011939704,17980548986.72095,336023361.4962204,215608308.1295551,53421092692.60732,21073.68420391058,55.28285889993975
rdt_48_8_11_4_1_specjbb2015_sepcjbb_lp_100_20.sh,39424,38102.557377,31024,27585.9,2322.155737699999,0,7056,776.393442623,0,7056,6.79836065574,0,48,8,11,4,specjbb2015,sepcjbb,100,20,2800,19664207.82632932,798199.8455739999,6045.44371211,818777.747095,1243476.9609,152103.502213,0.00128202811561,0.00473973131824,,1599.88051792,1487.52458682,33.1972228717,95.371703999229,8.12693379469,0.02046000354623135,257.021797698,0.0621584840774,0.0582356943201,52.5592729878,11483.77521386822,63.3544847563,67.440067591,21.8464397158,86.4260988509,5524636447.558032,113646969.7538759,58399515.74977362,27865115299.378,58624.07675321549,50.00808488128435
rdt_48_8_11_4_1_specjbb2015_sepcjbb_lp_100_30.sh,39424,38094.7963303,34272,29899.2,3217.9987156,0,5040,857.159633028,0,5040,5.768256880730001,0,48,8,11,4,specjbb2015,sepcjbb,100,30,2800,19002056.69737906,783266.1253930001,13657.4145781,790893.166078,2014183.9364,198242.013701,0.00182920126971,0.00429507024682,,1540.35981884,2048.26965176,35.0577076231,97.40052537712063,8.914433299139999,0.008303185900904021,279.717019786,0.0181068074015,0.0309868482045,64.4075090059,43826.47214014857,60.2273259553,64.5941966846,16.4579685285,86.1499922868,23818246036.08142,408210461.6400213,252423028.2322726,60571833209.84745,52805.97440949495,56.90956532488863
rdt_48_8_11_4_1_specjbb2015_sepcjbb_lp_100_40.sh,39424,38094.3157895,32368,28784.4,3066.74417293,0,5824,837.263157895,0,5824,6.45037593985,0,48,8,11,4,specjbb2015,sepcjbb,100,40,2800,18167974.45648092,819566.882512,11443.4797244,756055.421971,2309192.35719,173371.524441,0.0006884038630710001,0.00316771307196,,1583.3915043,2145.22337009,40.0625582791,95.39930870912329,7.413935255289999,0.02810634591830148,246.508307949,0.0192842385904,0.028028399015,69.2607171525,40067.3457769774,62.3406616648,61.8320161816,16.624573756,84.3352058378,17950833546.29505,331456511.5760736,196470850.8130951,48612541713.53657,29094.75375608204,55.05905532235084
rdt_48_8_11_4_1_specjbb2015_sepcjbb_lp_100_50.sh,39312,38054.8528302,32480,28304.3,3073.90754717,0,5936,895.3660377360001,0,5936,6.42811320755,0,48,8,11,4,specjbb2015,sepcjbb,100,50,2900,16713527.42320498,929928.15949,8844.58260102,695724.9092189999,1931318.93077,139715.037867,0.00137688348353,0.00444905474311,,1465.05536952,1691.20205693,37.2621706608,96.88656068813556,9.026368129169999,0.01325021693985548,240.754516251,0.022682046749,0.0343767280279,68.0047161267,34755.27745546197,69.9263889729,66.0329217475,23.0985630213,85.7987782554,21689275924.7926,361936157.6677419,232629445.0581028,52782537118.12518,54055.78316434019,56.13039679948206
rdt_8_48_11_11_1_specjbb2015_sepcjbb_lp_100_10.sh,39312,37772.0267431,9184,6393,2349.20802292,0,30576,1406.57879656,112,30576,8.00630372493,0,8,48,11,11,specjbb2015,sepcjbb,100,10,492000,11301190.74378718,2381448.50239,15241.6659642,2686914.46331,9049273.36601,491639.143666,0.005193177129300001,0.0142771232658,,2533.45135323,490.5873977319999,23.4464341666,91.54368516736177,10.962002131,0,270.921975456,0.023797958003,0.0202618422407,68.1257185483,8807.843257919407,70.1302078144,45.7895531693,17.9091743745,85.445481601,3930077084.769867,86944805.60605332,53820862.31808166,75518483874.05414,136630.5274950283,47.35362079731968
rdt_8_48_11_11_1_specjbb2015_sepcjbb_lp_100_100.sh,39312,37813.2881356,7056,6078.6,2394.21129944,0,31696,1279.45762712,0,31696,9.1447740113,0,8,48,11,11,specjbb2015,sepcjbb,100,100,575000,14617712.73131647,2671016.95173,14471.5812488,3496249.88622,9623560.79995,413353.888367,0.00148441711239,0.004356825260180001,,2964.78918819,734.7727890880001,62.6871602805,92.71310022757677,6.422533266719999,1.380136374121959e-05,337.381174011,0.0305217635707,0.0344890473735,63.6864998701,9017.18103996215,69.2388928479,43.934120122,32.5591690645,83.5703332416,3975164938.910423,88543252.63519907,53384921.10945568,70127170760.6118,37346.76723671709,46.9931169355826
rdt_8_48_11_11_1_specjbb2015_sepcjbb_lp_100_20.sh,39200,37642.7692308,11200,6147.8,2409.22225275,0,27440,1607.53846154,112,27440,7.99725274725,0,8,48,11,11,specjbb2015,sepcjbb,100,20,610000,14198294.80836218,2460079.81455,15760.0346365,3394694.22529,8950764.68895,481125.2353609999,0.00379268905964,0.00794726670833,,2877.40777602,460.4806251380001,33.0973467116,91.79885668229872,14.9302246341,0,340.637847785,0.0324595450219,0.03657566979180001,62.7018778183,9016.35892679967,68.8157810558,44.29211892470001,27.1863063095,84.1795291551,4050557927.839649,88876687.44437331,55198328.73745948,76000492499.40082,65232.03089984664,47.02680047084807
rdt_8_48_11_11_1_specjbb2015_sepcjbb_lp_100_30.sh,39312,37762.2997543,9856,6040.8,2375.95761671,0,28336,1369.59213759,0,28336,8.00687960688,0,8,48,11,11,specjbb2015,sepcjbb,100,30,442000,12145213.29453945,2394128.32001,14581.9902597,2887272.62911,9196777.594,399171.40205,0.00291601896108,0.00631662170472,,2802.109953,808.900012876,48.3835553025,90.87971869975748,4.55290568427,0,265.941913029,0.0309244775277,0.0328774583848,66.6429532767,8898.459018488407,68.7628351359,43.85492411560001,30.6543262002,85.2224679434,3957756313.660511,87587892.57875882,55600600.94032829,70375555965.25021,48556.57045766708,47.26251624685346
rdt_8_48_11_11_1_specjbb2015_sepcjbb_lp_100_40.sh,39312,37721.9876391,8624,5649.9,2312.29394314,0,29792,1403.5302843,0,29792,8.012113720639999,0,8,48,11,11,specjbb2015,sepcjbb,100,40,551000,11044499.99200842,2365072.71659,13638.5922435,2617927.43449,8975196.10512,407242.194254,0.00194105387322,0.00441558433646,,2462.01385169,559.628345934,32.990457978,88.93737595567377,8.286307177989999,1.971214207020154e-06,328.033935421,0.0188579206994,0.0213365923665,67.31859531970001,8934.627781093148,69.3639886515,44.08033734479999,22.3365175421,85.3348060374,3976989998.970826,88221627.78316765,53952183.44986187,69493606036.71507,64952.72601935669,47.40309765851357
rdt_8_48_11_11_1_specjbb2015_sepcjbb_lp_100_50.sh,39312,37753.5418994,13216,9849.7,2147.21480447,0,25648,1385.60893855,0,25648,7.52332402235,0,8,48,11,11,specjbb2015,sepcjbb,100,50,568000,12355977.22238843,2217039.41498,12118.8854687,2943286.57225,8114867.729889999,390332.530295,0.00117923496467,0.00340170687275,,2012.57338413,525.654705122,32.6822336237,97.26686778418964,8.10293496349,1.478707751272638e-05,358.721467377,0.0213875195906,0.0235096689262,64.3236400346,8741.056776824229,68.7884463515,43.665810457,23.0962187483,84.5876010729,3931119229.407167,86689940.14217503,52190715.22468378,73611706623.6216,83361.03063086774,47.4646225805501
rdt_8_48_11_1_1_specjbb2015_sepcjbb_lp_100_10.sh,39424,38238.1808219,28112,5722.9,2201.45054795,0,8400,858.257534247,0,8400,23.5947945205,0,8,48,11,1,specjbb2015,sepcjbb,100,10,536000,12380903.19947354,2340788.80148,13176.5010179,2979901.04923,8691675.848089999,351592.486224,0.00108592410919,0.00372949145375,,2137.14417645,607.026103584,35.862027296,88.70358394881045,6.83712125658,0,174.259561501,0.0258040966186,0.0253987318425,65.5462430707,9021.314020372769,70.1836420768,45.46424310890001,19.9732532536,61.3685368633,3997827215.243562,88249445.90953891,55695283.06025069,78029761452.93887,70307.50578856595,47.72641756134414
rdt_8_48_11_1_1_specjbb2015_sepcjbb_lp_100_100.sh,39424,38204.7010309,23744,5382.8,2242.91502209,0,12768,891.87628866,0,12768,27.9231222386,0,8,48,11,1,specjbb2015,sepcjbb,100,100,559000,12406870.41410284,2540893.13886,12448.4869842,2985554.96378,8473839.72129,394857.037263,0.00192019545952,0.00389029694378,,2062.77197955,635.271135325,42.3218096544,88.49151918637716,9.524165855449999,5.244028979484184e-05,142.477347395,0.0246350789502,0.0269207970781,62.9635310875,8695.471832367039,70.52592225859999,45.4062281312,27.5945585531,64.84083374720001,3955991444.619309,89517891.13179141,51440653.16790809,80864098497.5239,173844.7511194169,47.51464331089664
rdt_8_48_11_1_1_specjbb2015_sepcjbb_lp_100_20.sh,39424,38279.2368126,27104,6430.8,2271.32222222,0,10304,876.767676768,0,10304,26.2213243547,0,8,48,11,1,specjbb2015,sepcjbb,100,20,576000,11514555.21014893,2385698.19159,13499.2773759,2755828.33288,8949807.75487,394587.115635,0.000938862665055,0.00429217302839,,2170.49336973,555.5578822819999,27.4358925157,87.55612652950695,8.22772276587,0,146.086354007,0.0204073123089,0.0253052208041,67.0306373992,8868.157088005051,70.21623308689999,46.62325551560001,29.6204801005,64.0466734165,3999992300.595058,87878196.22175759,53035517.71237092,79732470829.10315,94671.72293056213,47.74711740086308
rdt_8_48_11_1_1_specjbb2015_sepcjbb_lp_100_30.sh,39312,38259.7935844,20384,5826.6,2331.41408647,0,16912,851.6373779639999,0,16912,24.4744769874,0,8,48,11,1,specjbb2015,sepcjbb,100,30,465000,11383373.51081688,2258207.96128,13348.5809411,2736859.53984,9174200.64906,371833.230708,0.00099091606444,0.00388679569559,,2295.45009976,609.799913589,37.4666392299,89.6635953714896,9.74379221753,0,186.636037797,0.0256176838854,0.0278253978957,67.7307113566,9452.924361591744,70.4962506641,45.17405617470001,19.2572260609,62.80435262850001,4204588289.658671,91858494.57059854,55811389.8626121,80512002943.39104,62552.81409714035,47.70521727005189
rdt_8_48_11_1_1_specjbb2015_sepcjbb_lp_100_40.sh,39312,38169.7329377,22848,6708.8,2229.27814045,0,14336,972.6607319489999,0,14336,21.7265084075,0,8,48,11,1,specjbb2015,sepcjbb,100,40,479000,10465997.31281327,2233260.88755,12576.2600031,2504792.48101,8568288.03787,302197.576195,0.00150969402566,0.00390337141927,,2190.0074734,525.195557075,27.1037106009,88.20820106656309,11.2892858999,2.464087134671531e-06,146.599907211,0.0182644606528,0.0196338417916,68.0057676329,9191.885722877902,70.05831078989999,46.9516124684,20.9640963497,61.36502363939999,4087104882.959861,89316416.20825489,57508235.83163308,74578263674.31682,66420.70889628939,47.73832278173361
rdt_8_48_11_1_1_specjbb2015_sepcjbb_lp_100_50.sh,39312,38178.6758621,23744,5638.3,2377.18758621,0,13552,855.64137931,0,13552,32.7994827586,0,8,48,11,1,specjbb2015,sepcjbb,100,50,352000,14115313.04680335,2615671.70141,16878.7270688,3388112.01513,8914453.13972,537815.558188,0.00184747965127,0.00380642857027,,2785.85134817,648.535677567,50.2203362096,92.71345296605324,23.4970216365,0,223.958338884,0.0269427882578,0.0295534478708,62.61368190899999,8872.02957775769,68.9751561164,44.802289008,23.1363899664,61.0722907684,3894362019.659272,87191986.46971497,53418962.41031344,87682530019.88875,49288.32657486507,46.93309515371988
rdt_8_48_11_2_1_specjbb2015_sepcjbb_lp_100_10.sh,39312,38068.9020501,22400,6676.5,2433.01047836,0,15120,1063.61731207,0,15120,15.3357630979,0,8,48,11,2,specjbb2015,sepcjbb,100,10,561000,11391285.35415583,2417368.39684,13447.3703094,2703418.02597,9354964.82607,381818.16243,0.00628418325591,0.0150763566362,,2364.8332108,498.676027957,25.899939524,89.57164108259887,6.412988446799999,0,231.018731964,0.019105645834,0.0210572200556,67.3865965417,9195.237626180651,69.628900997,44.8090700403,21.246328078,74.7988975645,4105447092.928804,91057594.12146272,55179890.270644,85270506842.3179,44588.23270462744,47.46864040913762
rdt_8_48_11_2_1_specjbb2015_sepcjbb_lp_100_100.sh,39424,38019.6923077,25312,5992.2,2296.8033264,0,11872,1136.88149688,112,11872,13.1757796258,0,8,48,11,2,specjbb2015,sepcjbb,100,100,388000,10954869.19620679,2234770.28546,13488.9527602,2605478.75127,9228652.77544,408272.611458,0.00376838337335,0.0051268270442,,2557.40349053,542.2750114969999,29.0551555938,89.30393676676044,9.753526652789999,1.278224480103684e-05,208.135111982,0.0159331167532,0.0212619689759,68.42969893520001,9137.819674977989,69.85387866949999,46.4365269278,19.2472127935,76.3667183595,3987023853.099398,87292036.03541115,56633607.73683921,76702051605.06929,46227.59487807707,47.63563225754994
rdt_8_48_11_2_1_specjbb2015_sepcjbb_lp_100_20.sh,39424,38034,21616,6332.6,2352.2733631,0,16352,1083,0,16352,16.5693452381,0,8,48,11,2,specjbb2015,sepcjbb,100,20,464000,12821527.36627229,2470271.91376,15090.0748446,3063045.94263,8761964.698719999,453119.913642,0.00118425303599,0.00367857282583,,2382.94298608,569.596451616,32.4279369091,90.16250869694862,17.6447269319,0,236.374481481,0.0329305089866,0.0298423504958,64.415052643,8726.03311740831,71.2788864557,46.48581164270001,20.3832487955,75.0710632589,3892537427.648054,86967452.03021906,53715493.46252517,66603426806.78103,67343.7654880209,47.11081588101902
rdt_8_48_11_2_1_specjbb2015_sepcjbb_lp_100_30.sh,39200,37576.9273885,26768,6243.8,2253.66394904,0,10192,1609.6611465,336,10192,15.0340127389,0,8,48,11,2,specjbb2015,sepcjbb,100,30,378000,12725279.63003258,2361923.8226,16996.4662725,3033250.54487,8966852.25272,497198.00199,0.00195925124753,0.00451939533537,,2372.17125387,499.411344265,24.8582465469,94.5087384148963,5.29316129631,0,207.260825845,0.0320064133673,0.0300298661626,65.2419097241,8663.13051140549,69.20336377439999,47.31718908689999,33.8370647705,72.6602163347,3726029334.653351,83294209.41845594,54345736.60471071,77049209908.9661,97946.13618274825,47.39438956538601
rdt_8_48_11_2_1_specjbb2015_sepcjbb_lp_100_40.sh,39312,37917.6936937,21056,6861.1,2339.5997426,0,16576,1236.03603604,0,16576,15.0347490347,0,8,48,11,2,specjbb2015,sepcjbb,100,40,572000,11554520.60847941,2368777.09071,14481.7924001,2750748.58035,9052920.09816,393590.756814,0.00155808752056,0.00364879288981,,2417.42118238,672.994052836,40.0420170288,93.14673301250652,9.39502681482,0,244.91056709,0.0229776265699,0.0266089200916,67.32649920840001,9126.351614454785,70.2975777957,45.7766880728,18.410986072,73.0120311379,3891938106.812949,85767668.93271668,60044079.30643705,79030455217.0917,76387.48031676217,47.67396879620223
rdt_8_48_11_2_1_specjbb2015_sepcjbb_lp_100_50.sh,39312,38034.397738,20832,5838.4,2199.20527804,0,15904,1139.73986805,0,15904,13.2878416588,0,8,48,11,2,specjbb2015,sepcjbb,100,50,505000,10717048.44259534,1900603.79172,12284.0655068,2543223.07663,8739833.05424,350404.903112,0.00353369759831,0.006507577712590001,,2112.1339483,534.749119863,27.9262426007,89.2186001753961,6.340243708919999,1.776506075300579e-05,198.422900884,0.0161319189767,0.0193407339646,67.8033001564,9109.398684084865,67.9743689419,44.1806636668,28.7649194384,73.9865228335,3975610875.856438,87966141.40149425,55184221.79121152,71680626631.2771,64920.1430242127,47.62015841555407
rdt_8_48_11_3_1_specjbb2015_sepcjbb_lp_100_10.sh,39200,37896.516129,20608,6129.6,2397.0874424,0,17808,1230.19354839,0,17808,9.58421658986,0,8,48,11,3,specjbb2015,sepcjbb,100,10,430000,12829657.39549351,2448026.20205,16382.5602258,3061183.22624,9253688.72593,389944.186502,0.00132248474014,0.00422862923115,,2638.0383509,517.144381032,25.1827475302,94.94437374492749,9.54904740453,0,256.382790307,0.0146395177721,0.0181613343406,65.8542606556,8950.402944996806,69.0904670395,45.394101932,24.6639114917,80.8620193902,3876258116.879103,86334293.69935693,55430535.5099947,59431978031.1449,75944.79015308534,47.40806004452798
rdt_8_48_11_3_1_specjbb2015_sepcjbb_lp_100_100.sh,39312,37985.9405034,20832,6571.2,2322.8389016,0,16240,1157.03432494,112,16240,10.0609839817,0,8,48,11,3,specjbb2015,sepcjbb,100,100,620000,11113806.80354713,2352943.59201,14536.762919,2632912.91252,9091620.197039999,406978.005903,0.00157868074041,0.00402970823316,,2427.30567763,540.638665092,35.0276403375,90.11911794078527,8.95236012232,0,284.366987937,0.0249807578145,0.0267576176641,68.16539208180001,8745.951114687065,70.1140592071,44.7530103109,23.6453129436,81.4921801278,3829851427.708185,84438795.50171676,52682239.02955538,67389434151.57501,60921.73235250775,47.64025214596956
rdt_8_48_11_3_1_specjbb2015_sepcjbb_lp_100_20.sh,39200,37534.9333333,19152,6266.8,2312.76272109,0,18368,1647.54285714,224,18368,9.64204081633,0,8,48,11,3,specjbb2015,sepcjbb,100,20,523000,12411777.58157568,2263808.97018,12178.2907843,2962452.57417,8836567.45812,351403.335531,0.00133290573223,0.0050097417612,,2257.71829405,492.984189847,26.1745555506,94.90994488303984,8.30581179412,0,221.859817362,0.0215616572969,0.0221961708291,65.3977807235,9130.144677340126,69.6066772511,45.84137128859999,27.5600366813,82.2006420225,4106883973.58732,90451031.16610654,56785295.58116181,70115530201.56285,33598.87300721394,47.22653250364094
rdt_8_48_11_3_1_specjbb2015_sepcjbb_lp_100_30.sh,39424,37911.4755463,19600,6195.4,2288.28314256,0,17360,1327.68366285,0,17360,8.432882414149999,0,8,48,11,3,specjbb2015,sepcjbb,100,30,515000,10315477.76858612,2319013.52958,12964.1883519,2440667.25031,9287793.373230001,332827.918241,0.00167542170501,0.00549047886655,,2219.84468651,419.782096146,19.7202152131,90.74729682055343,6.073004395569999,0,215.966354636,0.0186284778025,0.0189881387026,69.8523108195,9101.00032020606,70.39947997899999,47.2513491122,23.8322890971,79.1702773315,4001152986.832753,87638969.58335221,56488742.35458109,76137384220.2898,36827.70564363395,47.33774080313197
rdt_8_48_11_3_1_specjbb2015_sepcjbb_lp_100_40.sh,39312,37897.35553380001,18592,6361.7,2212.1410382,0,19376,1293.53966699,0,19376,8.28511263467,0,8,48,11,3,specjbb2015,sepcjbb,100,40,555000,11234953.34858673,2064311.28622,14305.2520297,2663080.2654,8706944.583630001,366428.514668,0.006265675534090001,0.0131508817207,,2566.70467389,450.660833113,23.7775247005,89.86357385829052,7.62586196992,0,234.076931864,0.0157574888096,0.0185569079156,66.97045207890001,8788.096695377304,68.541058377,45.0852328057,23.2426267687,83.01450805340001,3841168759.845427,85178125.88932763,54511058.93578375,65960670736.89281,54432.70582361575,47.64646311755886
rdt_8_48_11_3_1_specjbb2015_sepcjbb_lp_100_50.sh,39424,37906.0098135,18592,6121.5,2268.78959764,0,18368,1278.60255152,112,18368,8.84052993131,0,8,48,11,3,specjbb2015,sepcjbb,100,50,382000,10618937.42963009,2067153.22768,13608.9036209,2518726.54262,9138272.81634,362977.153495,0.00119230385443,0.00401102781534,,2407.61742137,476.310861489,21.4690184154,87.45852658064115,12.4059976524,4.438375298330059e-06,211.323115878,0.0205770651671,0.0247118516872,69.1819043944,9031.415251071652,68.8579841536,43.9394140821,21.0126713845,80.328868957,4054572005.642747,89794135.94974571,54194758.67181986,76720174360.59349,72429.43951586481,47.67931725987393
rdt_8_48_11_4_1_specjbb2015_sepcjbb_lp_100_10.sh,39200,37842.6511628,18144,6740.3,2341.82107558,0,19376,1258.04651163,0,19376,8.754505813949999,0,8,48,11,4,specjbb2015,sepcjbb,100,10,502000,13280743.62739963,2393325.8648,15108.1048114,3178365.39245,8842533.25651,457666.354531,0.00167455662721,0.00594931455515,,2612.17480445,905.925588358,57.9604744319,95.92491353341516,5.194046855880001,0,307.769413259,0.0228337364636,0.0238733076556,64.48626126399999,8726.568710095116,68.4148693466,43.58057100689999,22.1405993191,84.0052683639,3964876415.008642,87618303.97012313,53058962.96385511,76875064577.5716,69459.24185848306,47.16373597714082
rdt_8_48_11_4_1_specjbb2015_sepcjbb_lp_100_100.sh,39312,37870.3631124,15568,5392.6,2339.17074928,0,21728,1263.63112392,0,21728,9.267723342939998,0,8,48,11,4,specjbb2015,sepcjbb,100,100,620000,13671152.95067837,2525856.67672,15088.0416757,3263185.56414,9021575.34393,448262.309711,0.00404766269497,0.0069689271206,,2713.39235657,541.940777338,34.8869395588,90.51079352927259,10.8412609176,8.373773559272362e-06,361.260166902,0.0265314007322,0.0344368905214,63.3745030581,8624.060098147143,68.9811663955,42.7399582611,21.5074875689,81.393408928,4019552784.875083,88608602.03677587,52640847.99359921,68763547983.45473,43216.01322272026,47.31374725560789
rdt_8_48_11_4_1_specjbb2015_sepcjbb_lp_100_20.sh,39200,37824.5364162,12768,9901.7,2175.74890173,0,24528,1313.44277457,0,24528,8.416647398839999,0,8,48,11,4,specjbb2015,sepcjbb,100,20,670000,12110462.82451528,2186780.97084,14596.7366709,2885279.13556,8693649.831389999,431016.164084,0.00211137843978,0.0051792071052,,2282.34827792,462.594958738,25.0657221549,94.4064572515552,11.9916511845,0,291.915125455,0.0190412578168,0.0272349030717,65.8618923743,8589.606990098284,68.4204510317,44.3451624,18.4953192312,82.0256374279,3729775257.403382,83013882.92725411,51852772.50559866,69456790682.80965,50200.37357739297,47.1789988146849
rdt_8_48_11_4_1_specjbb2015_sepcjbb_lp_100_30.sh,39424,37902.7775891,22624,5027.8,2327.98183362,0,14896,1214.88624788,0,14896,9.39235993209,0,8,48,11,4,specjbb2015,sepcjbb,100,30,512000,12024528.42160014,2524490.47249,13631.1509269,2873027.94783,8853767.20235,375134.291296,0.00170316524891,0.004766585261899999,,2253.19521465,481.159791981,24.5210219714,94.80010876048135,6.09795244084,0,304.831935071,0.0218267219117,0.0262727539589,65.34205582220001,8976.241426972992,69.7050653424,44.8499838171,22.8083433573,81.32065848399999,4000076801.258281,88613258.14637323,54183590.99905529,69103532631.64557,187697.3582534627,47.00879361265306
rdt_8_48_11_4_1_specjbb2015_sepcjbb_lp_100_40.sh,39200,37885.8432602,17360,5229,2408.9684953,0,20832,1236.9153605,0,20832,10.8388714734,0,8,48,11,4,specjbb2015,sepcjbb,100,40,595000,12638528.63174219,2646169.75535,13829.8995244,3007085.95179,8946049.728360001,503446.667789,0.00144736869,0.00417465797653,,2331.19737854,536.3195874869999,26.2141244757,93.5512728262772,11.9497600617,1.429068706258897e-05,236.508807203,0.019114253651,0.0235834749749,64.5104528836,8556.368855413495,69.1219969743,43.664248194,17.2433139801,83.259343595,3796787160.40449,83984632.30436178,51966777.60191612,78115322703.11612,156605.8624579851,47.05608446307257
