,_HP_LLC_MAX,_HP_LLC_MEAN,_HP_LLC_MIN,_HP_MB_MAX,_HP_MB_MEAN,_HP_MB_MIN,_LP_LLC_MAX,_LP_LLC_MEAN,_LP_LLC_MIN,_LP_MB_MAX,_LP_MB_MEAN,_LP_MB_MIN,hp_instance,lp_instance,hp_llc,lp_llc,hp_workload,lp_workload,hp_mba,lp_mba,score,socket_IDI_MISC.WB_UPGRADE,hp_core_MEM_LOAD_RETIRED.L3_HIT,hp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT,hp_core_IDI_MISC.WB_UPGRADE,hp_core_IDI_MISC.WB_DOWNGRADE,hp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM,lp_core_metric_L2 misses trigger SFBINV exclusive forward line,lp_core_metric_L2 misses trigger SFBINV mod line,hp_core_xnps_hit_to_miss,hp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS,lp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM,lp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT,system_metric_L3_hit_rate_pct,lp_core_metric_L2 % of L2 evictions that are NOT allocated into L3,system_metric_CHA % cyles Fast asserted,lp_core_MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS,hp_core_metric_L2 misses trigger SFBINV exclusive forward line,hp_core_metric_L2 misses trigger SFBINV mod line,hp_core_metric_L2 % of L2 evictions that are NOT allocated into L3,system_metric_memory bandwidth total (MB/sec),hp_core_metric_L2_hit_rate_pct,hp_core_metric_L3_hit_rate_pct,lp_core_metric_L2_hit_rate_pct,lp_core_metric_L3_hit_rate_pct,system_UNC_M_RPQ_OCCUPANCY,system_UNC_M_RPQ_INSERTS,system_UNC_M_WPQ_INSERTS,system_UNC_M_WPQ_OCCUPANCY,system_metric_memory WPQ write latency (ns),system_metric_memory RPQ read latency (cycle)
rdt_24_32_11_1_1_specjbb2015_stream_100_40.sh,35504,32320.8927039,16800,4891.2,2176.93648069,0,18032,5957.79113019,2800,18032,29130.295422,0,24,32,11,1,specjbb2015,stream,100,40,16900,12165587.20043308,846987.340225,6996.38450895,756648.392194,2755831.33275,232943.87498,0.00651160101258,0.00519821375415,,2586.27399385,5100.53341053,100.782032981,74.8837073901237,98.40317706360001,19.05724031511065,238.748321903,0.06028079925430001,0.0630858121025,67.98277455270001,86531.75630516789,65.8402518818,46.0359556079,40.0184252217,70.6031736453,201696879294.4396,960880270.2044137,401846029.0477414,196998211643.2582,752.2546141615085,212.1096492782773
rdt_24_32_11_1_1_specjbb2015_stream_100_50.sh,35728,32407.520436,15120,4951.2,2271.82043597,0,17360,5934.77929155,2464,17360,30256.4641689,0,24,32,11,1,specjbb2015,stream,100,50,21000,11424126.22271702,881946.3775790001,6366.58216936,709565.354046,2863042.08804,181056.724434,0.00684902183081,0.005197644773810001,,3108.32479281,5282.54516179,104.442779995,72.49886305877318,98.4761349077,24.88548923155458,267.753719946,0.0382075182298,0.0481013156542,69.70564279850001,88526.22692844858,66.52414700899999,46.651871867,43.7005674557,64.715451527,214820502238.4409,974591264.5130717,411913351.7383938,197860669541.7544,751.0203429808519,221.3454325704825
rdt_24_32_11_2_1_specjbb2015_stream_100_10.sh,33040,29080.4093023,14896,18177.7,2315.11627907,0,16352,9017.5627907,5264,16352,19550.1448837,0,24,32,11,2,specjbb2015,stream,100,10,4500,16738502.22123745,1297367.76912,7944.92898898,1032232.50145,2610084.81877,231576.153318,0.00826863962411,0.0059947653499,,3921.5282346,5510.72243968,161.873546213,73.58042623686649,97.4744162325,0.002408375926257983,329.932797908,0.0332863390206,0.053015000293,61.5924261404,46395.89644818736,69.0218612879,57.5020137376,25.2054274865,69.7839245677,32647061538.13737,526548180.6806327,236090713.5204752,73044593602.20433,520.0120652227905,61.12266775947936
rdt_24_32_11_2_1_specjbb2015_stream_100_100.sh,32256,25055.6363636,13664,11470.8,2536.25649351,0,23296,13150,6048,23296,51383.2717532,0,24,32,11,2,specjbb2015,stream,100,100,6900,13614765.01316615,855094.1510470001,9383.29541886,672941.597603,3028504.41376,237348.054089,0.00776825902669,0.00589562203846,,2865.45258672,5642.40258277,118.78395459,75.7072701778377,98.4433756123,70.14501063554161,269.296786432,0.0443617241855,0.0665720605523,71.4766209951,94846.12485205744,66.3059682361,43.4144500659,42.5464912758,74.5924525864,253138430567.0592,1069149841.462048,467709571.6955349,215405156926.1887,742.5562457326739,249.6002462755623
rdt_24_32_11_2_1_specjbb2015_stream_100_20.sh,33712,27882.0923077,16464,14149,2498.09384615,0,21168,10278.1538462,5488,21168,29541.710989,0,24,32,11,2,specjbb2015,stream,100,20,4600,18465472.15388277,1215289.21459,11039.1140062,1161000.46725,3148829.94307,304051.028599,0.00681960801287,0.004984124366729999,,4719.11537331,5991.86993021,147.86412796,74.79064448992888,98.1511273072,0.003405107023833745,385.128439287,0.0551448911434,0.05389023276880001,62.1845135129,69070.25706056005,65.0114240759,54.6306670383,26.9472884291,71.6018882133,84825276971.30933,743932990.0803393,338139858.8660245,189183672414.2495,827.8138325732043,115.048210175382
rdt_24_32_11_2_1_specjbb2015_stream_100_30.sh,32032,26434.3779193,12768,12103.6,2356.84437367,0,22064,11816.118896,6048,22064,43392.47218680001,0,24,32,11,2,specjbb2015,stream,100,30,5400,14297259.08474875,1121306.38901,8690.66363561,849535.406654,2535518.87958,300097.687026,0.007203512285729999,0.005188449660520001,,3247.33818287,5257.7674049,112.57280838,67.24680914685807,98.5114317549,2.042311487556589,302.792813348,0.06514348327859999,0.0711914792586,63.8071092405,88913.71167412748,70.8487789917,51.5119076962,39.765743724,53.3638286558,194970024742.6071,960987738.1627182,424452548.776152,216135587763.6005,901.3289879111064,203.875208557202
rdt_24_32_11_2_1_specjbb2015_stream_100_40.sh,32816,24268.1658031,13888,13871.4,2320.25466321,0,23520,14012.4766839,5712,23520,51193.513342,0,24,32,11,2,specjbb2015,stream,100,40,6400,12498779.12445573,773919.862154,7698.96691019,573295.764039,2796165.24038,211298.234882,0.007199041763640001,0.00553070973712,,4275.68082906,5567.06471763,122.124706413,76.71486444414583,98.4299838909,38.65116483065097,337.418067826,0.063581410613,0.0861666101984,72.2778936308,94067.31899345113,64.9384815228,42.8104281398,40.0442051083,75.19768460350001,249392986417.444,1060031550.646875,463756326.6956978,217158007896.6673,761.2832337412544,246.6279681542713
rdt_24_32_11_2_1_specjbb2015_stream_100_50.sh,32256,24935.8421053,14224,12497.8,2324.98009868,0,22848,13338.3157895,6160,22848,51316.7664474,0,24,32,11,2,specjbb2015,stream,100,50,6500,13374642.55251721,841230.4662970001,7738.65237279,659084.71384,2549497.35713,199103.502757,0.00753720325557,0.00583741932558,,3654.29166786,5347.43648172,102.583682456,74.7142868841397,98.4546143573,45.44408757479189,317.785101432,0.0705919718738,0.0811430939184,68.06321308060001,94532.69777145276,66.7530112214,44.9612580849,41.8798658629,73.07625660810001,250496595138.4745,1063847681.594188,465654604.3656021,217247628426.1797,756.355726447341,247.6719175330855
rdt_24_32_11_3_1_specjbb2015_stream_100_10.sh,30576,26123.6731518,13440,19983.7,2822.71750973,0,19488,12021.2607004,7168,19488,19592.2163424,0,24,32,11,3,specjbb2015,stream,100,10,4500,19646458.9009258,1213917.0309,13739.1493951,1170956.08303,3302970.82535,281755.894885,0.00907563939835,0.00640415874634,,3673.90892345,4618.27994728,128.647903508,73.75828867728949,97.25824309030001,0.001123262279446422,275.639003749,0.0610467380937,0.0716700037429,65.23537513689999,55895.85230694644,64.9828353007,54.2931818567,25.0638801059,70.8218671253,43612761686.83826,591166858.8451307,304204597.4922544,123888859273.8545,592.3602276254503,73.25202156918037
rdt_24_32_11_3_1_specjbb2015_stream_100_100.sh,29568,22162.6791862,13104,12714,2596.80219092,0,24864,16167.2613459,9184,24864,50899.1707355,0,24,32,11,3,specjbb2015,stream,100,100,6800,13723677.28907025,826299.356859,8732.23945533,636171.7142810001,3085523.07168,230745.329815,0.00773584683413,0.005843021921579999,,3453.26465419,5770.65661772,124.669342931,76.04734426940591,98.3862889057,71.88823682673103,318.003175537,0.0576646391081,0.08006546047989999,72.97606817890001,93875.05535032152,67.7197205284,44.7323960234,42.5448345712,74.83795420140001,245077016398.7671,1060250040.008652,469676533.3615627,217127746748.1369,752.3703804933646,246.7824234182552
